index,label_en,label_zh,r,g,b,a
283,Area 4a (PreCG)_rh,Area 4a (PreCG)（右半球）,98,84,242,255
284,Area 5M (SPL)_rh,Area 5M (SPL)（右半球）,100,84,242,255
285,Area Op10 (Frontal Operculum)_rh,Area Op10 (Frontal Operculum)（右半球）,103,84,242,255
286,"Pf (Thalamus, parafascicular Nucleus)_rh","Pf (Thalamus, parafascicular Nucleus)（右半球）",105,84,242,255
287,Area Fp1 (FPole)_rh,Area Fp1 (FPole)（右半球）,107,84,242,255
288,"PUl (Thalamus, lateral pulvinar)_rh","PUl (Thalamus, lateral pulvinar)（右半球）",109,84,242,255
289,Area MFG2 (MFG)_rh,Area MFG2 (MFG)（右半球）,112,84,242,255
291,Area 3a (PostCG)_rh,Area 3a (PostCG)（右半球）,116,84,242,255
290,Area Ph1 (PhG)_rh,Area Ph1 (PhG)（右半球）,114,84,242,255
293,Area Id7 (Insula)_rh,Area Id7 (Insula)（右半球）,121,84,242,255
292,Area FG4 (FusG)_rh,Area FG4 (FusG)（右半球）,119,84,242,255
294,"Ninterp (Cerebellum, Interposed Nucleus)_rh","Ninterp (Cerebellum, Interposed Nucleus)（右半球）",123,84,242,255
295,STN (Subthalamus)_rh,STN (Subthalamus)（右半球）,125,84,242,255
296,Area Fo6 (OFC)_rh,Area Fo6 (OFC)（右半球）,128,84,242,255
297,Area p32 (pACC)_rh,Area p32 (pACC)（右半球）,130,84,242,255
299,CGL (Metathalamus)_rh,CGL (Metathalamus)（右半球）,134,84,242,255
298,"Area hOc1 (V1, 17, CalcS)_rh","Area hOc1 (V1, 17, CalcS)（右半球）",132,84,242,255
302,Area 8v1 (MFG)_rh,Area 8v1 (MFG)（右半球）,141,84,242,255
301,Area Ph3 (PhG)_rh,Area Ph3 (PhG)（右半球）,139,84,242,255
300,"SNC (Midbrain, Substantia Nigra pars compacta)_rh","SNC (Midbrain, Substantia Nigra pars compacta)（右半球）",137,84,242,255
304,Area SFG2 (SFG)_rh,Area SFG2 (SFG)（右半球）,146,84,242,255
303,Area hOc4lp (LOC)_rh,Area hOc4lp (LOC)（右半球）,144,84,242,255
305,Area Fo3 (OFC)_rh,Area Fo3 (OFC)（右半球）,148,84,242,255
306,Area Te 1.1 (HESCHL)_rh,Area Te 1.1 (HESCHL)（右半球）,150,84,242,255
307,"Area MFG5 (MFG, IFG)_rh","Area MFG5 (MFG, IFG)（右半球）",153,84,242,255
308,"Area hOc2 (V2, 18)_rh","Area hOc2 (V2, 18)（右半球）",155,84,242,255
309,Area MFG4 (MFG)_rh,Area MFG4 (MFG)（右半球）,157,84,242,255
310,"LP (Thalamus, lateral posterior Nucleus)_rh","LP (Thalamus, lateral posterior Nucleus)（右半球）",160,84,242,255
311,Area 6d2 (PreCG)_rh,Area 6d2 (PreCG)（右半球）,162,84,242,255
312,Area Ig3 (Insula)_rh,Area Ig3 (Insula)（右半球）,164,84,242,255
313,Area hOc4d (Cuneus)_rh,Area hOc4d (Cuneus)（右半球）,166,84,242,255
314,Area SFG3 (SFG)_rh,Area SFG3 (SFG)（右半球）,169,84,242,255
315,Area 6v3 (PreCG)_rh,Area 6v3 (PreCG)（右半球）,171,84,242,255
316,"NRm (Midbrain, Nucleus Ruber, magnocellular part)_rh","NRm (Midbrain, Nucleus Ruber, magnocellular part)（右半球）",173,84,242,255
317,Area Fo4 (OFC)_rh,Area Fo4 (OFC)（右半球）,176,84,242,255
318,Area IFS1 (IFS)_rh,Area IFS1 (IFS)（右半球）,178,84,242,255
319,Area Op4 (POperc)_rh,Area Op4 (POperc)（右半球）,180,84,242,255
320,Ch 4 (Basal Forebrain)_rh,Ch 4 (Basal Forebrain)（右半球）,182,84,242,255
321,Area hPO1 (POS)_rh,Area hPO1 (POS)（右半球）,185,84,242,255
322,"Ndentd (Cerebellum, Dorsal Dentate Nucleus)_rh","Ndentd (Cerebellum, Dorsal Dentate Nucleus)（右半球）",187,84,242,255
323,Area IFS3 (IFS)_rh,Area IFS3 (IFS)（右半球）,189,84,242,255
324,Area Op2 (POperc)_rh,Area Op2 (POperc)（右半球）,192,84,242,255
325,Area 8v2 (MFG)_rh,Area 8v2 (MFG)（右半球）,194,84,242,255
326,"AcbM (Ventral Striatum, Medial Accumbens)_rh","AcbM (Ventral Striatum, Medial Accumbens)（右半球）",196,84,242,255
327,DG (Hippocampus)_rh,DG (Hippocampus)（右半球）,198,84,242,255
328,Area PGp (IPL)_rh,Area PGp (IPL)（右半球）,201,84,242,255
329,"Area 6ma (preSMA, mesial SFG)_rh","Area 6ma (preSMA, mesial SFG)（右半球）",203,84,242,255
330,Area Ig1 (Insula)_rh,Area Ig1 (Insula)（右半球）,205,84,242,255
331,Area Id10 (Insula)_rh,Area Id10 (Insula)（右半球）,208,84,242,255
332,"VM (Thalamus, ventral medial Nucleus)_rh","VM (Thalamus, ventral medial Nucleus)（右半球）",210,84,242,255
333,Area p24c (pACC)_rh,Area p24c (pACC)（右半球）,212,84,242,255
334,Area hOc3v (LingG)_rh,Area hOc3v (LingG)（右半球）,214,84,242,255
335,Area PFcm (IPL)_rh,Area PFcm (IPL)（右半球）,217,84,242,255
337,"Area PirT (PiriformCortexMesial, temporal)_rh","Area PirT (PiriformCortexMesial, temporal)（右半球）",221,84,242,255
336,Area SFS2 (SFS)_rh,Area SFS2 (SFS)（右半球）,219,84,242,255
339,Area hIP5 (IPS)_rh,Area hIP5 (IPS)（右半球）,226,84,242,255
338,"CM (Thalamus, centromedian Nucleus)_rh","CM (Thalamus, centromedian Nucleus)（右半球）",223,84,242,255
340,Area SFS1 (SFS)_rh,Area SFS1 (SFS)（右半球）,228,84,242,255
342,Frontal-to-Temporal-I (GapMap)_rh,Frontal-to-Temporal-I (GapMap)（右半球）,233,84,242,255
341,Area FG1 (FusG)_rh,Area FG1 (FusG)（右半球）,230,84,242,255
343,"FuCd (Ventral Striatum, Fundus of Caudate Nucleus)_rh","FuCd (Ventral Striatum, Fundus of Caudate Nucleus)（右半球）",235,84,242,255
345,"MV (Thalamus, medioventral Nucleus)_rh","MV (Thalamus, medioventral Nucleus)（右半球）",239,84,242,255
344,"VAmc (Thalamus, ventral anterior Nucleus, magnocellular part)_rh","VAmc (Thalamus, ventral anterior Nucleus, magnocellular part)（右半球）",237,84,242,255
347,Frontal-I.2 (GapMap)_rh,Frontal-I.2 (GapMap)（右半球）,242,84,239,255
346,Area hIP3 (IPS)_rh,Area hIP3 (IPS)（右半球）,242,84,242,255
348,CM (Amygdala)_rh,CM (Amygdala)（右半球）,242,84,237,255
349,Area 4p (PreCG)_rh,Area 4p (PreCG)（右半球）,242,84,235,255
350,Area 33 (ACC)_rh,Area 33 (ACC)（右半球）,242,84,233,255
351,Area OTS1 (OTS)_rh,Area OTS1 (OTS)（右半球）,242,84,230,255
352,Area Id2 (Insula)_rh,Area Id2 (Insula)（右半球）,242,84,228,255
353,CA1 (Hippocampus)_rh,CA1 (Hippocampus)（右半球）,242,84,226,255
354,Frontal-I.1 (GapMap)_rh,Frontal-I.1 (GapMap)（右半球）,242,84,223,255
355,Area hIP8 (IPS)_rh,Area hIP8 (IPS)（右半球）,242,84,221,255
357,Area Op9 (Frontal Operculum)_rh,Area Op9 (Frontal Operculum)（右半球）,242,84,217,255
356,IF (Amygdala)_rh,IF (Amygdala)（右半球）,242,84,219,255
359,Temporal-to-Parietal (GapMap)_rh,Temporal-to-Parietal (GapMap)（右半球）,242,84,212,255
358,"VIM (Thalamus, ventral intermediate Nucleus)_rh","VIM (Thalamus, ventral intermediate Nucleus)（右半球）",242,84,214,255
360,HATA (Hippocampus)_rh,HATA (Hippocampus)（右半球）,242,84,210,255
361,"TuTi (Basal Forebrain, Terminal islands)_rh","TuTi (Basal Forebrain, Terminal islands)（右半球）",242,84,208,255
362,Area 45 (IFG)_rh,Area 45 (IFG)（右半球）,242,84,205,255
367,Area Id1 (Insula)_rh,Area Id1 (Insula)（右半球）,242,84,194,255
366,Area Ia2 (Insula)_rh,Area Ia2 (Insula)（右半球）,242,84,196,255
365,Frontal-to-Temporal-II (GapMap)_rh,Frontal-to-Temporal-II (GapMap)（右半球）,242,84,198,255
364,Area 5Ci (SPL)_rh,Area 5Ci (SPL)（右半球）,242,84,201,255
363,"CL (Thalamus, anterior intralaminar nuclei)_rh","CL (Thalamus, anterior intralaminar nuclei)（右半球）",242,84,203,255
369,Area Id5 (Insula)_rh,Area Id5 (Insula)（右半球）,242,84,189,255
368,Area Te 1.2 (HESCHL)_rh,Area Te 1.2 (HESCHL)（右半球）,242,84,192,255
370,Area hIP1 (IPS)_rh,Area hIP1 (IPS)（右半球）,242,84,187,255
371,Area 2 (PostCS)_rh,Area 2 (PostCS)（右半球）,242,84,185,255
374,Area Te 2.1 (STG)_rh,Area Te 2.1 (STG)（右半球）,242,84,178,255
373,Ch 123 (Basal Forebrain)_rh,Ch 123 (Basal Forebrain)（右半球）,242,84,180,255
372,Area hOc3d (Cuneus)_rh,Area hOc3d (Cuneus)（右半球）,242,84,182,255
378,Area Op3 (POperc)_rh,Area Op3 (POperc)（右半球）,242,84,169,255
377,Area 7A (SPL)_rh,Area 7A (SPL)（右半球）,242,84,171,255
376,"Sg (Thalamus, suprageniculate Nucleus)_rh","Sg (Thalamus, suprageniculate Nucleus)（右半球）",242,84,173,255
375,"VPL (Thalamus, ventral posterior lateral Nucleus)_rh","VPL (Thalamus, ventral posterior lateral Nucleus)（右半球）",242,84,176,255
379,"Subc (Hippocampus, Subicular complex)_rh","Subc (Hippocampus, Subicular complex)（右半球）",242,84,166,255
380,"TrS (Hippocampus, Transsubiculum)_rh","TrS (Hippocampus, Transsubiculum)（右半球）",242,84,164,255
381,CA3 (Hippocampus)_rh,CA3 (Hippocampus)（右半球）,242,84,162,255
382,Frontal-II (GapMap)_rh,Frontal-II (GapMap)（右半球）,242,84,160,255
383,"VLA (Thalamus, ventral lateral anterior Nucleus)_rh","VLA (Thalamus, ventral lateral anterior Nucleus)（右半球）",242,84,157,255
384,Area STS1 (STS)_rh,Area STS1 (STS)（右半球）,242,84,155,255
387,Area Id9 (Insula)_rh,Area Id9 (Insula)（右半球）,242,84,148,255
386,Area 5L (SPL)_rh,Area 5L (SPL)（右半球）,242,84,150,255
385,"VPM (Thalamus, ventral posterior medial Nucleus)_rh","VPM (Thalamus, ventral posterior medial Nucleus)（右半球）",242,84,153,255
388,"SNR (Midbrain, Substantia Nigra pars reticulata)_rh","SNR (Midbrain, Substantia Nigra pars reticulata)（右半球）",242,84,146,255
390,Area IFS2 (IFS)_rh,Area IFS2 (IFS)（右半球）,242,84,141,255
389,Area FG3 (FusG)_rh,Area FG3 (FusG)（右半球）,242,84,144,255
391,"AV (Thalamus, anteroventral Nucleus)_rh","AV (Thalamus, anteroventral Nucleus)（右半球）",242,84,139,255
392,VP (Ventral Pallidum)_rh,VP (Ventral Pallidum)（右半球）,242,84,137,255
394,"Nfast (Cerebellum, Fastigial Nucleus)_rh","Nfast (Cerebellum, Fastigial Nucleus)（右半球）",242,84,132,255
393,Area s32 (sACC)_rh,Area s32 (sACC)（右半球）,242,84,134,255
395,MF (Amygdala)_rh,MF (Amygdala)（右半球）,242,84,130,255
396,Area hOc5 (LOC)_rh,Area hOc5 (LOC)（右半球）,242,84,128,255
397,"sPf (Thalamus, subparafascicular Nucleus)_rh","sPf (Thalamus, subparafascicular Nucleus)（右半球）",242,84,125,255
399,Area Fo1 (OFC)_rh,Area Fo1 (OFC)（右半球）,242,84,121,255
398,SF (Amygdala)_rh,SF (Amygdala)（右半球）,242,84,123,255
404,Area s24 (sACC)_rh,Area s24 (sACC)（右半球）,242,84,109,255
403,"Area IFJ1 (IFS, PreCS)_rh","Area IFJ1 (IFS, PreCS)（右半球）",242,84,112,255
402,Area 8d1 (SFG)_rh,Area 8d1 (SFG)（右半球）,242,84,114,255
401,"VPi (Thalamus, ventroposterior inferior Nucleus)_rh","VPi (Thalamus, ventroposterior inferior Nucleus)（右半球）",242,84,116,255
400,"VPMpc (Thalamus, ventral posterior medial Nucleus, parvocellular part)_rh","VPMpc (Thalamus, ventral posterior medial Nucleus, parvocellular part)（右半球）",242,84,119,255
406,Area PFop (IPL)_rh,Area PFop (IPL)（右半球）,242,84,105,255
405,Area hOc4v (LingG)_rh,Area hOc4v (LingG)（右半球）,242,84,107,255
408,Area Ph2 (PhG)_rh,Area Ph2 (PhG)（右半球）,242,84,100,255
407,Area 6v2 (PreCG)_rh,Area 6v2 (PreCG)（右半球）,242,84,103,255
410,Area Fo2 (OFC)_rh,Area Fo2 (OFC)（右半球）,242,84,96,255
409,"AcbL (Ventral Striatum, Lateral Accumbens)_rh","AcbL (Ventral Striatum, Lateral Accumbens)（右半球）",242,84,98,255
412,Area hIP7 (IPS)_rh,Area hIP7 (IPS)（右半球）,242,84,91,255
411,Area Te 2.2 (STG)_rh,Area Te 2.2 (STG)（右半球）,242,84,93,255
413,Area 7PC (SPL)_rh,Area 7PC (SPL)（右半球）,242,84,89,255
414,Area TeI (STG)_rh,Area TeI (STG)（右半球）,242,84,87,255
