index,label_en,label_zh,r,g,b,a
394,Dorsal visual stream posterior RH,背侧视觉流后部右侧,92,242,137,255
395,Middle frontal sulcus posterior RH,额中沟后部右侧,92,242,138,255
396,Superior frontal gyrus anterior medial,上额回前部内侧,92,242,139,255
397,Middle temporal gyrus middle posterior LH,颞中回中部后部左侧,92,242,140,255
398,Cingulate sulcus posterior,扣带沟后部,92,242,141,255
399,Internal capsule anterior limb superior,内囊前肢上部,92,242,141,255
400,Angular gyrus superior LH,角回上部左侧,92,242,142,255
401,Descending occipital gyrus inferior LH,枕下回下部左侧,92,242,143,255
402,Anterior occipital sulcus anterior RH,枕前沟前部右侧,92,242,144,255
403,Superior longitudinal fasciculus II anterior RH,上纵束II前部右侧,92,242,145,255
404,Cerebrospinal fluid (between lingual gyrus and cerebellum),舌回与小脑之间的脑脊液,92,242,146,255
405,Paracingulate gyrus mid-anterior,扣带回旁回中前部,92,242,147,255
406,Anterior corona radiata inferior LH,放射冠前部下部左侧,92,242,148,255
407,Posterior cingulate cortex inferior LH,后扣带皮层下部左侧,92,242,148,255
408,Inferior frontal sulcus posterior medial RH,额下沟后内侧右侧,92,242,149,255
409,Cerebellum IX,小脑IX,92,242,150,255
410,Cerebrospinal fluid (between superior parietal lobule RH and skull),顶上小叶右侧与颅骨之间的脑脊液,92,242,151,255
411,Cerebellum Vermis IX,小脑蚓部IX,92,242,152,255
412,Superior frontal gyrus posterior lateral RH,上额回后部外侧右侧,92,242,153,255
413,Frontal operculum RH,额叶岛盖右侧,92,242,154,255
414,Anterior orbital gyrus LH,前眶回左侧,92,242,155,255
415,Pars opercularis RH,岛盖部右侧,92,242,156,255
416,Heschl's gyrus anterior LH,颞横回前部左侧,92,242,156,255
417,Cerebellum V,小脑V,92,242,157,255
418,Supramarginal gyrus superior RH,缘上回上部右侧,92,242,158,255
419,Intermediate primus of Jensen anterior RH,简森中间初级区前部右侧,92,242,159,255
420,Cerebellum Vermis,小脑蚓部,92,242,160,255
421,Middle temporal gyrus middle inferior LH,颞中回中下部左侧,92,242,161,255
422,Posterior orbital gyrus LH,后眶回左侧,92,242,162,255
423,Paracingulate sulcus anterior LH,扣带回旁沟前部左侧,92,242,163,255
424,Pars opercularis superior LH,岛盖部上部左侧,92,242,163,255
425,Amygdala anterior,杏仁核前部,92,242,164,255
426,Caudate LH,尾状核左侧,92,242,165,255
427,Parieto-occipital sulcus middle superior RH,顶枕沟中部上部右侧,92,242,166,255
428,Middle frontal gyrus anterior LH,额中回前部左侧,92,242,167,255
429,Intraparietal sulcus superior posterior RH,顶内沟上后部右侧,92,242,168,255
430,Postcentral gyrus mid-inferior LH,中央后回中部下部左侧,92,242,169,255
431,Paracentral lobule inferior LH,旁中央小叶下部左侧,92,242,170,255
432,Cingulate sulcus mid-anterior,扣带沟中前部,92,242,170,255
433,Angular gyrus postero-inferior RH,角回后下部右侧,92,242,171,255
434,Parieto-occipital sulcus mid-superior,顶枕沟中上部,92,242,172,255
435,Cerebellum IX,小脑IX,92,242,173,255
436,Precentral gyrus middle posterior LH,中央前回中部后部左侧,92,242,174,255
437,Middle temporal gyrus postero-inferior RH,颞中回后下部右侧,92,242,175,255
438,Superior longitudinal fasciculus II middle RH,上纵束II中部右侧,92,242,176,255
439,Postcentral gyrus mid-superior RH,中央后回中部上部右侧,92,242,177,255
440,Cerebrospinal fluid (between superior frontal gyrus mid-posterior and skull LH),(额上回后部和左侧颅骨之间),92,242,178,255
441,Thalamus anterior RH,丘脑前部右侧,92,242,178,255
442,Cerebellum Crus II,小脑Crus II,92,242,179,255
443,Paracingulate gyrus anterior,扣带回旁回前部,92,242,180,255
444,Globus pallidus posterior,苍白球后部,92,242,181,255
445,Parieto-occipital sulcus inferior LH,顶枕沟下部左侧,92,242,182,255
446,Angular gyrus postero-superior RH,角回后上部右侧,92,242,183,255
447,Collateral sulcus anterior,外侧沟前部,92,242,184,255
448,Superior parietal sulcus middle LH,上顶沟中部左侧,92,242,185,255
449,Calcarine sulcus anterior LH,距状沟前部左侧,92,242,185,255
450,Cerebrospinal fluid (between occipital pole superior and skull),枕极上部与颅骨之间的脑脊液,92,242,186,255
451,Middle frontal gyrus middle inferior RH,额中回中下部右侧,92,242,187,255
452,Paracingulate gyrus anterior LH,扣带回旁回前部左侧,92,242,188,255
453,Cerebellum IV,小脑IV,92,242,189,255
454,Internal capsule anterior limb RH,内囊前肢右侧,92,242,190,255
455,Cerebrospinal fluid (between superior frontal gyrus posterior and skull LH),额上回后部与颅骨左侧之间的脑脊液,92,242,191,255
456,Cerebellum VI LH,小脑VI左侧Cerebellum VI RH,92,242,192,255
457,Posterior insula RH,后脑岛右侧,92,242,192,255
458,Superior temporal sulcus middle LH,上颞沟中部左侧,92,242,193,255
459,Forceps minor middle RH,小钳中部右侧,92,242,194,255
460,Inferior temporal gyrus anterior RH,颞下回前部右侧,92,242,195,255
461,Precuneus postero-superior,楔前叶后上部,92,242,196,255
462,Forceps major anterior,大钳前部,92,242,197,255
463,Pars orbitalis LH,眶部左侧,92,242,198,255
464,Cerebellum Crus I LH,小脑Crus I左侧,92,242,199,255
465,Superior longitudinal fasciculus III anterior RH,上纵束III前部右侧,92,242,200,255
466,Calcarine cortex mid-anterior LH,距状皮层中部前侧左侧,92,242,200,255
467,Callosomarginal sulcus superior LH,胼胝体边缘沟上部左侧,92,242,201,255
468,Lateral occipital cortex postero-inferior RH,枕外侧皮质后下部右侧,92,242,202,255
469,Fornix postero-superior,穹窿后上部,92,242,203,255
470,Intraparietal sulcus middle RH,顶内沟中部右侧,92,242,204,255
471,Lingual gyrus mid-anterior LH,舌回中前部左侧,92,242,205,255
472,Frontomarginal sulcus LH,额缘沟左侧,92,242,206,255
473,Lateral occipital cortex posterior RH,枕外侧皮质后部右侧,92,242,207,255
474,Middle temporal gyrus middle RH,颞中回中部右侧,92,242,207,255
475,Paracingulate gyrus mid-anterior LH,扣带回旁回中前部左侧,92,242,208,255
476,Cerebellum IV,小脑IV,92,242,209,255
477,Cingulate middle anterior RH,扣带中部前部右侧,92,242,210,255
478,Forceps minor middle LH,小钳中部左侧,92,242,211,255
479,Pons middle,脑桥中部,92,242,212,255
480,Parahippocampal gyrus posterior RH,旁海马回后部右侧,92,242,213,255
481,Precentral gyrus middle anterior RH,中央前回中部前部右侧,92,242,214,255
482,Operculum orbitalis LH,眶盖左侧,92,242,214,255
483,Middle frontal gyrus middle superior LH,额中回中上部左侧,92,242,215,255
484,Middle frontal gyrus mid-anterior LH,额中回中前部左侧,92,242,216,255
485,Caudate superior posterior,尾状核上部后侧,92,242,217,255
486,Corpus callosum genu inferior,胼胝体膝部下部,92,242,218,255
487,Superior temporal gyrus middle superior LH,上颞回中部上部左侧,92,242,219,255
488,Globus pallidus middle,苍白球中部,92,242,220,255
489,Internal capsule posterior limb,内囊后肢,92,242,221,255
490,Middle temporal gyrus mid-posterior medial LH,颞中回中后内侧左侧,92,242,222,255
491,Cerebellar peduncles,小脑脚,92,242,222,255
492,Frontal pole superior LH,额极上部左侧,92,242,223,255
493,Posterior cingulate cortex,后扣带皮层,92,242,224,255
494,Pars triangularis inferior LH,三角部下部左侧,92,242,225,255
495,Intraparietal sulcus medial LH,顶内沟内侧左侧,92,242,226,255
496,Angular gyrus antero-superior LH,角回前上部左侧,92,242,227,255
497,Intermediate primus of Jensen LH,简森中间初级区左侧,92,242,228,255
498,Cerebrospinal fluid (between pars orbitalis and skull LH),眶部与颅骨左侧之间的脑脊液,92,242,229,255
499,Inferior temporal gyrus posterior RH,颞下回后部右侧,92,242,229,255
500,Planum polare LH,颞极平面左侧,92,242,230,255
501,Internal capsule rentrolenticular LH,内囊膝状体部左侧,92,242,231,255
502,Cerebellum Crus II RH,小脑Crus II右侧,92,242,232,255
503,Fusiform gyrus posterior LH,梭状回后部左侧,92,242,233,255
504,Temporal pole superior medial LH,颞极上部内侧左侧,92,242,234,255
505,Precentral gyrus medial,中央前回内侧,92,242,235,255
506,Superior frontal gyrus antero-superior RH,上额回前上部右侧,92,242,236,255
507,Supramarginal gyrus postero-inferior RH,缘上回后下部右侧,92,242,236,255
508,Paracentral lobule superior,旁中央小叶上部,92,242,237,255
509,Paracingulate sulcus middle LH,扣带回旁沟中部左侧,92,242,238,255
510,Central sulcus mid-inferior RH,中央沟中部下侧右侧,92,242,239,255
511,Inferior longitudinal fasciculus mid-posterior RH,下纵束中后部右侧,92,242,240,255
512,Hippocampal gyrus posterior LH,海马回后部左侧,92,242,241,255
513,Posterior insula inferior,后脑岛下部,92,242,242,255
514,Inferior frontal sulcus anterior RH,额下沟前部右侧,92,241,242,255
515,Subparietal sulcus LH,顶下沟左侧,92,240,242,255
516,Superior longitudinal fasciculus III mid-anterior RH,上纵束III中部前右侧,92,239,242,255
517,Superior frontal gyrus posterior medial RH,上额回后部内侧右侧,92,238,242,255
518,Posterior corona radiata inferior RH,后放射冠下部右侧,92,237,242,255
519,Third ventricle anterior,第三脑室前部,92,236,242,255
520,Cingulate posterior,扣带后部,92,236,242,255
521,Cuneus superior LH,楔叶上部左侧,92,235,242,255
522,Postcentral gyrus middle anterior LH,中央后回中部前部左侧,92,234,242,255
523,Precuneus middle superior RH,楔前叶中部上部右侧,92,233,242,255
524,Temporal pole superior,颞极上部,92,232,242,255
525,Intermediate primus of Jensen posterior RH,简森中间初级区后部右侧,92,231,242,255
526,Paracingulate gyrus posterior RH,扣带回旁回后部右侧,92,230,242,255
527,Anterior insula superior RH,前岛叶上部右侧,92,229,242,255
528,Angular gyrus middle RH,角回中部右侧,92,229,242,255
529,Retrosplenial cortex posterior,压后皮质后部,92,228,242,255
530,Circular sulcus of the insula inferior,脑岛下部环状沟,92,227,242,255
531,Cerebellum Crus I RH,小脑Crus I右侧,92,226,242,255
532,Inferior temporal gyrus middle RH,颞下回中部右侧,92,225,242,255
533,Superior rostral gyrus anterior,上喙回前部,92,224,242,255
534,Superior longitudinal fasciculus I anterior LH,上纵束I前部左侧,92,223,242,255
535,Anterior thalamic radiation antero-superior LH,丘脑辐射前上部左侧,92,222,242,255
536,Cingulum middle RH,扣带束中部右侧,92,222,242,255
537,Cerebrospinal fluid (between postcentral gyrus superior and skull LH),中央后回上部与颅骨左侧之间的脑脊液,92,221,242,255
538,Cerebrospinal fluid (between paracentral lobule and skull),旁中央小叶与颅骨之间的脑脊液,92,220,242,255
539,Heschl's gyrus anterior lateral RH,颞横回前外侧右侧,92,219,242,255
540,Superior longitudinal fasciculus III posterior LH,上纵束III后部左侧,92,218,242,255
541,Superior frontal gyrus medial posterior,上额回内侧后部,92,217,242,255
542,Postcentral sulcus middle RH,中央后沟中部右侧,92,216,242,255
543,Superior temporal gyrus anterior LH,上颞回前部左侧,92,215,242,255
544,Postcentral sulcus mid-superior LH,中央后沟中部上部左侧,92,214,242,255
545,Angular sulcus anterior LH,角沟前部左侧,92,214,242,255
546,Cingulum posterior,扣带束后部,92,213,242,255
547,Cerebrospinal fluid (between postcentral gyrus and skull RH),中央后回与颅骨右侧之间的脑脊液,92,212,242,255
548,Superior frontal gyrus medial mid-anterior,上额回内侧中部前,92,211,242,255
549,Collateral sulcus middle RH,外侧沟中部右侧,92,210,242,255
550,Postcentral gyrus middle LH,中央后回中部左侧,92,209,242,255
551,Lateral fissure anterior RH,外侧裂前部右侧,92,208,242,255
552,Cerebellum Crus I LH,小脑Crus I左侧,92,207,242,255
553,Paracentral sulcus LH,旁中央沟左侧,92,207,242,255
554,Cerebrospinal fluid (between superior frontal gyrus anterior and skull LH),额上回前部与颅骨左侧之间的脑脊液,92,206,242,255
555,Cuneus mid-posterior,楔叶后中部,92,205,242,255
556,Superior frontal sulcus anterior RH,上额沟前部右侧,92,204,242,255
557,Lateral fissure posterior limb inferior RH,外侧裂后肢下部右侧,92,203,242,255
558,Heschl's gyrus medial RH,颞横回内侧右侧,92,202,242,255
559,Insula inferior RH,脑岛下部右侧,92,201,242,255
560,Pons superior,脑桥上部,92,200,242,255
561,Precuneus middle superior LH,楔前叶上部左侧,92,200,242,255
562,Superior longitudinal fasciculus III middle LH,上纵束III中部左侧,92,199,242,255
563,Medulla oblongata posterior,延髓后部,92,198,242,255
564,Cerebellum VI,小脑VI,92,197,242,255
565,Lateral ventricles posterior,侧脑室后部,92,196,242,255
566,Middle frontal gyrus posterior LH,额中回后部左侧,92,195,242,255
567,Anterior insula antero-superior,前岛叶前上部,92,194,242,255
568,Orbital cortex lateral RH,眶皮层外侧右侧,92,193,242,255
569,Superior longitudinal fasciculus I mid-posterior LH,上纵束I中部后左侧,92,192,242,255
570,Cerebrospinal fluid (between superior frontal gyrus and skull RH),额上回与颅骨右侧之间的脑脊液,92,192,242,255
571,Precuneus middle RH,楔前叶中部右侧,92,191,242,255
572,Paracingulate gyrus mid-posterior LH,扣带回旁回中后部左侧,92,190,242,255
573,Superior occipital gyrus inferior LH,上枕回下部左侧,92,189,242,255
574,Cerebrospinal fluid (between superior parietal lobule LH and skull),顶上小叶左侧与颅骨之间的脑脊液,92,188,242,255
575,Middle frontal gyrus medial LH,额中回内侧左侧,92,187,242,255
576,Intraparietal sulcus superior RH,顶内沟上部右侧,92,186,242,255
577,Superior longitudinal fasciculus II posterior RH,上纵束II后部右侧,92,185,242,255
578,Central opercula,中央岛盖,92,185,242,255
579,Cerebrospinal fluid (between superior frontal gyrus middle and skull),额上回中部与颅骨之间的脑脊液,92,184,242,255
580,Corpus callosum posterior body anterior,胼胝体后部前部,92,183,242,255
581,Superior frontal gyrus middle RH,上额回中部右侧,92,182,242,255
582,Interhemispheric fissure precuneus,半球间裂楔前叶,92,181,242,255
583,Posterior cingulate cortex inferior,后扣带皮层下部,92,180,242,255
584,Middle temporal gyrus mid-anterior RH,颞中回中前部右侧,92,179,242,255
585,Superior frontal gyrus medial mid-posterior LH,上额回内侧中部后左侧,92,178,242,255
586,Superior longitudinal fasciculus I anterior RH,上纵束I前部右侧,92,178,242,255
587,Callosal sulcus mid-anterior,胼胝体沟中部前侧,92,177,242,255
588,Superior temporal sulcus mid-anterior RH,上颞沟中部前右侧,92,176,242,255
589,Lingual gyrus inferior LH,舌回下部左侧,92,175,242,255
590,Subparietal sulcus anterior RH,顶下沟前部右侧,92,174,242,255
591,Occipitotemporal sulcus posterior RH,颞枕沟后部右侧,92,173,242,255
592,Central operculum superior LH,中央岛盖上部左侧,92,172,242,255
593,Superior corona radiata anterior LH,上放射冠前部左侧,92,171,242,255
594,Planum temporale posterior LH,颞平面后部左侧,92,170,242,255
595,Cingulum mid-anterior,扣带束中前部,92,170,242,255
596,Angular sulcus mid-posterior LH,角沟中部后侧左侧,92,169,242,255
597,Posterior insula inferior RH,后脑岛下部右侧,92,168,242,255
598,Paracentral lobule postero-inferior RH,旁中央小叶后下部右侧,92,167,242,255
599,Superior longitudinal fasciculus I middle RH,上纵束I中部右侧,92,166,242,255
600,Gyrus rectus,直回,92,165,242,255
601,Cerebrospinal fluid (between postcentral gyrus RH and skull),中央后回右侧与颅骨之间的脑脊液,92,164,242,255
602,Cingulate mid-anterior,扣带中前部,92,163,242,255
603,Subcentral gyrus posterior LH,中央下回后部左侧,92,163,242,255
604,Hippocampal gyrus,海马回,92,162,242,255
605,Cuneus inferior RH,楔叶下部右侧,92,161,242,255
606,Putamen middle LH,壳核中部左侧,92,160,242,255
607,Occipitotemporal gyrus posterior,颞枕回后部,92,159,242,255
608,Lateral occipital cortex posterior LH,枕外侧皮质后部左侧,92,158,242,255
609,Central sulcus middle posterior RH,中央沟中部后侧右侧,92,157,242,255
610,Internal capsule genu anterior,内囊膝部前份,92,156,242,255
611,Lunate sulcus superior LH,月状沟上部左侧,92,156,242,255
612,Superior occipital gyrus superior,上枕回上部,92,155,242,255
613,Cerebrospinal fluid between cingulate gyrus and cerebellum),扣带回和小脑之间脑脊液,92,154,242,255
614,Superior temporal gyrus anterior medial,上颞回前部内侧,92,153,242,255
615,Caudate anterior RH,尾状核前部右侧,92,152,242,255
616,Occipital pole,枕极,92,151,242,255
617,Superior occipital fasciculus II mid-anterior,上枕束II中部前,92,150,242,255
618,Superior parietal sulcus superior LH,上顶沟上部左侧,92,149,242,255
619,Cerebrospinal fluid (between precentral gyrus and skull LH),中央前回与颅骨左侧之间的脑脊液,92,148,242,255
620,Postcentral gyrus mid-superior LH,中央后回中部上部左侧,92,148,242,255
621,Lingual gyrus posterior,舌回后部,92,147,242,255
622,Corpus callosum posterior body,胼胝体后部,92,146,242,255
623,Supramarginal gyrus RH,缘上回右侧,92,145,242,255
624,Posterior lateral ventricles,外侧脑室后部,92,144,242,255
625,Cerebellum VIIIa LH,小脑VIIIa左侧,92,143,242,255
626,Parahippocampal gyrus,旁海马回,92,142,242,255
627,Anterior corona radiata anterior LH,放射冠前部前侧左侧,92,141,242,255
628,Cerebrospinal fluid (between middle frontal gyrus RH and skull),额中回右侧与颅骨之间的脑脊液,92,141,242,255
629,Putamen and globus pallidus anterior LH,壳核和苍白球前部左侧,92,140,242,255
630,Cerebrospinal fluid (between superior frontal gyrus anterior and skull),额上回前部与颅骨之间的脑脊液,92,139,242,255
631,Superior frontal gyrus antero-superior,上额回前上部,92,138,242,255
632,Hippocampus posterior RH,海马后部右侧,92,137,242,255
633,Middle frontal gyrus middle superior RH,额中回中上部右侧,92,136,242,255
634,Precuneus inferior LH,楔前叶下部左侧,92,135,242,255
635,Cerebellum VI RH,小脑VI右侧,92,134,242,255
636,Postcentral gyrus middle RH,中央后回中部右侧,92,134,242,255
637,Anterior thalamic radiation RH,丘脑辐射前部右侧,92,133,242,255
638,Superior frontal gyrus mid-anterior LH,上额回中部前左侧,92,132,242,255
639,Cerebellum Crus I anterior RH,小脑Crus I前部右侧,92,131,242,255
640,Internal capsule posterior limb LH,内囊后肢左侧,92,130,242,255
641,Cerebellum Crus II,小脑Crus II,92,129,242,255
642,Frontal pole lateral LH,额极外侧左侧,92,128,242,255
643,Cerebrospinal fluid (between cerebellum and cerebellar peduncles),小脑与小脑脚之间的脑脊液,92,127,242,255
644,Putamen posterior LH,壳核后部左侧,92,126,242,255
645,Dorsomedial prefrontal cortex superior RH,内侧前额叶皮层上部右侧,92,126,242,255
646,Lateral occipital sulcus mid-anterior RH,枕外侧沟中前部右侧,92,125,242,255
647,Cerebellum IV,小脑IV,92,124,242,255
648,Superior temporal gyrus anterior medial RH,上颞回前部内侧右侧,92,123,242,255
649,Cerebellum Crus II LH,小脑Crus II左侧,92,122,242,255
650,Paracentral lobule posterior,旁中央小叶后部,92,121,242,255
651,Superior parietal lobule antero-superior LH,上顶叶前上部左侧,92,120,242,255
652,Superior frontal gyrus medial superior,上额回内侧上部,92,119,242,255
653,Collateral sulcus middle LH,外侧沟中部左侧,92,119,242,255
654,Middle temporal gyrus mid-posterior RH,颞中回中后部右侧,92,118,242,255
655,Precentral sulcus medial LH,中央前沟内侧左侧,92,117,242,255
656,Frontal pole RH,额极右侧,92,116,242,255
657,Middle frontal gyrus middle inferior LH,额中回中下部左侧,92,115,242,255
658,External capsule posterior superior LH,外囊后上部左侧,92,114,242,255
659,Inferior temporal sulcus anterior LH,颞下沟前部左侧,92,113,242,255
660,Postcentral gyrus superior LH,中央后回上部左侧,92,112,242,255
661,Cerebrospinal fluid (between precentral gyrus superior and skull RH),中央前回上部与颅骨右侧之间的脑脊液,92,112,242,255
662,Occipitotemporal gyrus posterior LH,颞枕回后部左侧,92,111,242,255
663,Postcentral sulcus inferior RH,中央后沟下部右侧,92,110,242,255
664,Cerebellum superior posterior fissure RH,小脑上后裂右侧,92,109,242,255
665,Lingual gyrus posterior LH,舌回后部左侧,92,108,242,255
666,Ventromedial prefrontal cortex,腹内侧前额叶皮层,92,107,242,255
667,Ventromedial prefrontal cortex anterior,腹内侧前额叶皮层前部,92,106,242,255
668,Occipitotemporal sulcus middle LH,颞枕沟中部左侧,92,105,242,255
669,Corpus callosum anterior body,胼胝体前部,92,104,242,255
670,Occipitotemporal sulcus mid-posterior RH,颞枕沟后部右侧,92,104,242,255
671,Precuneus antero-superior,楔前叶前上部,92,103,242,255
672,Cerebellum IV,小脑IV,92,102,242,255
673,Calcarine sulcus mid-posterior LH,距状沟中部后侧左侧,92,101,242,255
674,Pars opercularis lateral LH,岛盖部外侧左侧,92,100,242,255
675,Dorsolateral prefrontal cortex LH,背外侧前额叶皮层左侧,92,99,242,255
676,Precuneus posterior,楔前叶后部,92,98,242,255
677,Lingual gyrus middle RH,舌回中部右侧,92,97,242,255
678,Amygdala posterior,杏仁核后部,92,97,242,255
679,Insula superior LH,脑岛上部左侧,92,96,242,255
680,Parietal operculum medial RH,顶叶盖内侧右侧,92,95,242,255
681,Precuneus posterior LH,楔前叶后部左侧,92,94,242,255
682,Optic chiasm anterior,视交叉前部,92,93,242,255
683,Anterior orbital gyrus RH,前眶回右侧,92,92,242,255
684,Anterior corona radiata superior LH,放射冠前部上部左侧,92,92,242,255
685,Cerebrospinal fluid (between postcentral gyrus and skull),中央后回与颅骨之间的脑脊液,93,92,242,255
686,Intraparietal sulcus posterior LH,顶内沟后部左侧,94,92,242,255
687,Cerebrospinal fluid (between middle frontal gyrus anterior and skull LH),额中回前部与颅骨左侧之间的脑脊液,94,92,242,255
688,Third ventricle posterior,第三脑室后部,95,92,242,255
689,Middle temporal gyrus mid-anterior LH,颞中回中前部左侧,96,92,242,255
690,Cerebellum superior posterior fissure central,小脑上后裂中央,97,92,242,255
691,Inferior temporal sulcus posterior LH,颞下沟后部左侧,98,92,242,255
692,Fusiform gyrus middle RH,梭状回中部右侧,99,92,242,255
693,Lateral orbital gyrus anterior,眶外侧回前部,100,92,242,255
694,Superior frontal gyrus mid-posterior LH,上额回中部后左侧,101,92,242,255
695,Superior occipital gyrus posterior LH,上枕回后部左侧,102,92,242,255
696,Superior frontal gyrus posterior superior LH,上额回后部上部左侧,102,92,242,255
697,Central sulcus mid-superior RH,中央沟中部上侧右侧,103,92,242,255
698,Thalamus antero-superior,丘脑前上部,104,92,242,255
699,Superior frontal gyrus anterior,上额回前部,105,92,242,255
700,Supramarginal gyrus anterior LH,缘上回前部左侧,106,92,242,255
701,Postcentral sulcus mid-superior RH,中央后沟中部上部右侧,107,92,242,255
702,Medulla oblongata anterior,延髓前部,108,92,242,255
703,Precuneus superior,楔前叶上部,109,92,242,255
704,Anterior vertical ramus of the Lateral fissure RH,外侧裂前垂直支右侧,109,92,242,255
705,Inferior fronto-occipital fasciculus mid-posterior RH,额枕束中后部右侧,110,92,242,255
706,Cingulate posterior LH,扣带后部左侧,111,92,242,255
707,Cingulate middle RH,扣带中部右侧,112,92,242,255
708,Calcarine sulcus mid-anterior RH,距状沟中部前侧右侧,113,92,242,255
709,Precentral gyrus inferior LH,中央前回下部左侧,114,92,242,255
710,Posterior orbital gyrus posterior,后眶回后部,115,92,242,255
711,Dorsal visual stream RH,背侧视觉流右侧,116,92,242,255
712,Caudate antero-superior,尾状核前上部,116,92,242,255
713,Superior temporal sulcus postero-superior LH,上颞沟后上部左侧,117,92,242,255
714,Cerebellum V,小脑V,118,92,242,255
715,Subparietal sulcus,顶下沟,119,92,242,255
716,Intraparietal sulcus mid-posterior LH,顶内沟中后部左侧,120,92,242,255
717,Subcallosal cortex superior,胼胝体下皮质上部,121,92,242,255
718,Superior parietal sulcus inferior RH,上顶沟下部右侧,122,92,242,255
719,Cuneus postero-superior LH,楔叶后上部左侧,123,92,242,255
720,Middle temporal gyrus anterior RH,颞中回前部右侧,124,92,242,255
721,Postcentral gyrus superior,中央后回上部,124,92,242,255
722,Precentral sulcus superior LH,中央前沟上部左侧,125,92,242,255
723,Anterior orbital gyrus lateral,前眶回外侧,126,92,242,255
724,Inferior occipital gyrus anterior RH,枕下回前部右侧,127,92,242,255
725,Anterior insula mid-inferior LH,前岛叶中部下侧左侧,128,92,242,255
726,Parahippocampal gyrus middle RH,旁海马回中部右侧,129,92,242,255
727,Central sulcus middle medial RH,中央沟中部内侧右侧,130,92,242,255
728,Pars triangularis anterior LH,三角部前部左侧,131,92,242,255
729,Corpus callosum rostrum,胼胝体嘴部,131,92,242,255
730,Middle frontal gyrus anterior RH,额中回前部右侧,132,92,242,255
731,Cingulate mid-posterior,扣带中后部,133,92,242,255
732,Cerebellum V,小脑V,134,92,242,255
733,Circular sulcus of the insula superior,脑岛上部环状沟,135,92,242,255
734,Middle frontal gyrus mid-posterior LH,额中回中后部左侧,136,92,242,255
735,Pars triangularis posterior LH,三角部后部左侧,137,92,242,255
736,Central sulcus superior LH,中央沟上部左侧,138,92,242,255
737,Interhemispheric fissure precentral gyrus,半球间裂中央前回,138,92,242,255
738,Angular gyrus posterior RH,角回后部右侧,139,92,242,255
739,Arcuate fasciculus posterior LH,弓状束后部左侧,140,92,242,255
740,Corpus callosum isthmus anterior,胼胝体峡部前部,141,92,242,255
741,Anterior cingulate cortex anterior LH,前扣带皮层前部左侧,142,92,242,255
742,Retrocalcarine sulcus LH,距后沟左侧,143,92,242,255
743,Subparietal sulcus posterior,顶下沟后部,144,92,242,255
744,Cerebrospinal fluid (between superior frontal gyrus and skull),额上回与颅骨之间的脑脊液,145,92,242,255
745,Subparietal sulcus anterior LH,顶下沟前部左侧,146,92,242,255
746,Midbrain posterior,中脑后部,146,92,242,255
747,Anterior corona radiata,前部放射冠,147,92,242,255
748,Precuneus interhemispheric fissure,楔前叶大脑纵裂,148,92,242,255
749,Callosomarginal sulcus inferior LH,胼胝体边缘沟下部左侧,149,92,242,255
750,Superior parietal sulcus superior RH,上顶沟上部右侧,150,92,242,255
751,Lateral fissure middle LH,外侧裂中部左侧,151,92,242,255
752,Occipital pole inferior LH,枕极下部左侧,152,92,242,255
753,Precentral sulcus medial RH,中央前沟内侧右侧,153,92,242,255
754,Lingual gyrus anterior LH,舌回前部左侧,153,92,242,255
755,Superior parietal lobule antero-superior RH,上顶叶前上部右侧,154,92,242,255
756,Postcentral sulcus superior LH,中央后沟上部左侧,155,92,242,255
757,Occipitotemporal sulcus posterior LH,颞枕沟后部左侧,156,92,242,255
758,Anterior cingulate cortex,前扣带皮层,157,92,242,255
759,Subcallosal cortex inferior,胼胝体下皮质下部,158,92,242,255
760,Internal capsule genu LH,内囊膝部左侧,159,92,242,255
761,Fusiform gyrus RH,梭状回右侧,160,92,242,255
762,Angular sulcus posterior RH,角沟后部右侧,160,92,242,255
763,Lateral occipital cortex middle RH,枕外侧皮质中部右侧,161,92,242,255
764,Angular gyrus antero-superior RH,角回前上部右侧,162,92,242,255
765,Superior frontal gyrus anterior LH,上额回前部左侧,163,92,242,255
766,Precentral gyrus inferior RH,中央前回下部右侧,164,92,242,255
767,Superior parts of central and postcentral gyrus,中央回和中央后回上部,165,92,242,255
768,Calcarine sulcus middle,距状沟中部,166,92,242,255
769,Superior temporal sulcus postero-superior RH,上颞沟后上部右侧,167,92,242,255
770,Forceps major posterior,大钳后部,168,92,242,255
771,Angular gyrus posterior LH,角回后部左侧,168,92,242,255
772,Anterior horizontal ramus of the lateral fissure LH,外侧裂前水平支左侧,169,92,242,255
773,Inferior frontal sulcus middle RH,额下沟中部右侧,170,92,242,255
774,Calcarine sulcus anterior RH,距状沟前部右侧,171,92,242,255
775,Callosomarginal sulcus inferior RH,胼胝体边缘沟下部右侧,172,92,242,255
776,Middle frontal gyrus mid-anterior inferior RH,额中回中前下部右侧,173,92,242,255
777,Superior occipital sulcus inferior RH,上枕沟下部右侧,174,92,242,255
778,Inferior frontal sulcus posterior RH,额下沟后部右侧,175,92,242,255
779,Circular sulcus of the insula posterior RH,脑岛后部环状沟右侧,175,92,242,255
780,Lingual gyrus middle,舌回中部,176,92,242,255
781,Superior temporal gyrus posterior RH,上颞回后部右侧,177,92,242,255
782,Precuneus antero-inferior RH,楔前叶前下部右侧,178,92,242,255
